tournament,date,Team,GP,AGT,KD,CKPM,GPR,GSPD,EGR,MLR,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
LCK 2025 Rounds 1-2,2025-04-11,DRX,6,33.1,0.78,0.87,0.0,-0.055,55.3,-21.9,614.0,0.67,0.67,0.5,4.7,0.5,0.39,0.5,0.48,,0.17,0.17,0.504,0.469,3.13,0.99,1.5,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-11,Gen.G,7,33.9,1.75,0.88,1.55,0.139,65.3,20.4,1202.0,0.71,0.43,0.86,2.9,0.57,0.48,0.57,0.7,1.0,0.71,0.73,0.519,0.536,3.63,1.47,1.76,0.8571428571428571
LCK 2025 Rounds 1-2,2025-04-11,Hanwha Life Esports,8,31.7,0.87,0.87,0.04,0.006,53.8,-3.8,149.0,0.5,0.75,0.5,3.4,0.5,0.54,0.63,0.62,,0.38,0.5,0.502,0.532,3.41,1.15,1.73,0.5
LCK 2025 Rounds 1-2,2025-04-11,KT Rolster,7,31.9,0.63,0.88,-1.3,-0.10400000000000001,25.3,-11.0,-1753.0,0.43,0.43,0.14,3.3,0.57,0.62,0.43,0.37,,0.29,0.4,0.48100000000000004,0.457,3.58,1.36,1.5,0.14285714285714285
LCK 2025 Rounds 1-2,2025-04-11,Nongshim RedForce,6,34.9,0.98,0.87,-0.81,-0.046,32.7,34.0,-1125.0,0.5,0.5,0.33,1.5,0.5,0.5,0.17,0.46,1.0,0.67,0.7,0.48700000000000004,0.488,3.74,1.58,1.4,0.6666666666666666
LCK 2025 Rounds 1-2,2025-04-11,OKSavingsBank BRION,10,31.2,0.81,0.75,-0.31,-0.009000000000000001,41.5,-11.5,-508.0,0.7,0.4,0.4,2.2,0.5,0.42,0.5,0.45,,0.4,0.4,0.505,0.493,3.43,1.37,1.7,0.3
LCK 2025 Rounds 1-2,2025-04-11,T1,7,35.1,1.5,0.88,0.43,0.05,57.2,14.2,599.0,0.57,0.57,0.57,4.3,0.14,0.45,0.57,0.55,0.0,0.71,0.6,0.504,0.508,3.72,1.4,1.43,0.7142857142857143
LCK 2025 Rounds 1-2,2025-04-12,BNK FEARX,11,30.4,1.01,0.88,-0.31,-0.005,48.9,5.7,-449.0,0.45,0.36,0.55,3.6,0.36,0.52,0.73,0.57,,0.45,0.56,0.495,0.507,3.42,1.37,1.57,0.5454545454545454
LCK 2025 Rounds 1-2,2025-04-12,DN Freecs,10,33.6,0.67,0.77,-0.57,-0.046,45.3,-25.3,-286.0,0.2,0.3,0.4,3.1,0.6,0.55,0.3,0.26,0.0,0.3,0.29,0.49200000000000005,0.46399999999999997,3.42,1.32,1.56,0.2
LCK 2025 Rounds 1-2,2025-04-12,Dplus KIA,7,31.5,1.49,0.83,1.3,0.071,70.9,14.9,1419.0,0.43,0.71,0.71,4.1,0.71,0.48,0.43,0.56,,0.57,0.57,0.509,0.5479999999999999,3.37,1.42,1.69,0.8571428571428571
LCK 2025 Rounds 1-2,2025-04-12,DRX,6,33.1,0.78,0.87,0.0,-0.055,55.3,-21.9,614.0,0.67,0.67,0.5,4.7,0.5,0.39,0.5,0.48,,0.17,0.17,0.504,0.469,3.13,0.99,1.5,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-12,Gen.G,7,33.9,1.75,0.88,1.55,0.139,65.3,20.4,1202.0,0.71,0.43,0.86,2.9,0.57,0.48,0.57,0.7,1.0,0.71,0.73,0.519,0.536,3.63,1.47,1.76,0.8571428571428571
LCK 2025 Rounds 1-2,2025-04-12,Hanwha Life Esports,10,31.3,1.14,0.93,0.45,0.055999999999999994,58.6,1.4,495.0,0.5,0.8,0.6,3.9,0.6,0.58,0.7,0.67,,0.5,0.6,0.503,0.541,3.41,1.16,1.74,0.6
LCK 2025 Rounds 1-2,2025-04-12,KT Rolster,10,30.9,0.81,0.89,-0.66,-0.065,38.2,-8.2,-779.0,0.4,0.5,0.3,3.7,0.6,0.62,0.5,0.45,,0.3,0.43,0.489,0.47,3.55,1.36,1.54,0.3
LCK 2025 Rounds 1-2,2025-04-12,Nongshim RedForce,6,34.9,0.98,0.87,-0.81,-0.046,32.7,34.0,-1125.0,0.5,0.5,0.33,1.5,0.5,0.5,0.17,0.46,1.0,0.67,0.7,0.48700000000000004,0.488,3.74,1.58,1.4,0.6666666666666666
LCK 2025 Rounds 1-2,2025-04-12,OKSavingsBank BRION,10,31.2,0.81,0.75,-0.31,-0.009000000000000001,41.5,-11.5,-508.0,0.7,0.4,0.4,2.2,0.5,0.42,0.5,0.45,,0.4,0.4,0.505,0.493,3.43,1.37,1.7,0.3
LCK 2025 Rounds 1-2,2025-04-12,T1,9,33.9,1.06,0.93,-0.09,-0.017,49.4,6.2,48.0,0.56,0.44,0.44,3.7,0.11,0.41,0.44,0.46,0.0,0.56,0.5,0.502,0.49,3.67,1.35,1.43,0.5555555555555556
LCK 2025 Rounds 1-2,2025-04-13,BNK FEARX,11,30.4,1.01,0.88,-0.31,-0.005,48.9,5.7,-449.0,0.45,0.36,0.55,3.6,0.36,0.52,0.73,0.57,,0.45,0.56,0.495,0.507,3.42,1.37,1.57,0.5454545454545454
LCK 2025 Rounds 1-2,2025-04-13,DN Freecs,10,33.6,0.67,0.77,-0.57,-0.046,45.3,-25.3,-286.0,0.2,0.3,0.4,3.1,0.6,0.55,0.3,0.26,0.0,0.3,0.29,0.49200000000000005,0.46399999999999997,3.42,1.32,1.56,0.2
LCK 2025 Rounds 1-2,2025-04-13,Dplus KIA,10,31.3,1.42,0.81,1.0,0.037000000000000005,69.3,0.7,1204.0,0.5,0.5,0.6,4.1,0.7,0.38,0.5,0.6,,0.5,0.56,0.505,0.523,3.37,1.42,1.63,0.7
LCK 2025 Rounds 1-2,2025-04-13,DRX,9,32.0,0.82,0.82,-0.37,-0.06,48.3,-15.0,-299.0,0.67,0.56,0.44,4.2,0.44,0.33,0.67,0.5,,0.11,0.13,0.503,0.48200000000000004,3.33,1.02,1.44,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-13,Gen.G,10,33.0,1.43,0.84,1.03,0.109,56.0,24.0,631.0,0.6,0.6,0.8,2.8,0.5,0.58,0.5,0.59,1.0,0.6,0.69,0.515,0.535,3.45,1.39,1.69,0.8
LCK 2025 Rounds 1-2,2025-04-13,Hanwha Life Esports,10,31.3,1.14,0.93,0.45,0.055999999999999994,58.6,1.4,495.0,0.5,0.8,0.6,3.9,0.6,0.58,0.7,0.67,,0.5,0.6,0.503,0.541,3.41,1.16,1.74,0.6
LCK 2025 Rounds 1-2,2025-04-13,KT Rolster,10,30.9,0.81,0.89,-0.66,-0.065,38.2,-8.2,-779.0,0.4,0.5,0.3,3.7,0.6,0.62,0.5,0.45,,0.3,0.43,0.489,0.47,3.55,1.36,1.54,0.3
LCK 2025 Rounds 1-2,2025-04-13,Nongshim RedForce,9,33.2,1.0,0.83,-0.21,-0.008,43.7,23.0,-42.0,0.44,0.56,0.44,3.3,0.56,0.59,0.11,0.46,1.0,0.67,0.75,0.49200000000000005,0.489,3.67,1.56,1.48,0.6666666666666666
LCK 2025 Rounds 1-2,2025-04-13,OKSavingsBank BRION,10,31.2,0.81,0.75,-0.31,-0.009000000000000001,41.5,-11.5,-508.0,0.7,0.4,0.4,2.2,0.5,0.42,0.5,0.45,,0.4,0.4,0.505,0.493,3.43,1.37,1.7,0.3
LCK 2025 Rounds 1-2,2025-04-13,T1,9,33.9,1.06,0.93,-0.09,-0.017,49.4,6.2,48.0,0.56,0.44,0.44,3.7,0.11,0.41,0.44,0.46,0.0,0.56,0.5,0.502,0.49,3.67,1.35,1.43,0.5555555555555556
LCK 2025 Rounds 1-2,2025-04-16,BNK FEARX,14,30.3,0.86,0.91,-0.46,-0.027999999999999997,47.0,3.0,-630.0,0.43,0.36,0.5,3.5,0.36,0.52,0.64,0.55,,0.43,0.55,0.49200000000000005,0.501,3.37,1.34,1.49,0.5
LCK 2025 Rounds 1-2,2025-04-16,DN Freecs,10,33.6,0.67,0.77,-0.57,-0.046,45.3,-25.3,-286.0,0.2,0.3,0.4,3.1,0.6,0.55,0.3,0.26,0.0,0.3,0.29,0.49200000000000005,0.46399999999999997,3.42,1.32,1.56,0.2
LCK 2025 Rounds 1-2,2025-04-16,Dplus KIA,10,31.3,1.42,0.81,1.0,0.037000000000000005,69.3,0.7,1204.0,0.5,0.5,0.6,4.1,0.7,0.38,0.5,0.6,,0.5,0.56,0.505,0.523,3.37,1.42,1.63,0.7
LCK 2025 Rounds 1-2,2025-04-16,DRX,9,32.0,0.82,0.82,-0.37,-0.06,48.3,-15.0,-299.0,0.67,0.56,0.44,4.2,0.44,0.33,0.67,0.5,,0.11,0.13,0.503,0.48200000000000004,3.33,1.02,1.44,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-16,Gen.G,13,32.2,1.56,0.88,1.03,0.11,56.9,20.1,784.0,0.62,0.62,0.77,3.0,0.54,0.55,0.54,0.57,1.0,0.54,0.67,0.515,0.532,3.47,1.36,1.66,0.7692307692307693
LCK 2025 Rounds 1-2,2025-04-16,Hanwha Life Esports,10,31.3,1.14,0.93,0.45,0.055999999999999994,58.6,1.4,495.0,0.5,0.8,0.6,3.9,0.6,0.58,0.7,0.67,,0.5,0.6,0.503,0.541,3.41,1.16,1.74,0.6
LCK 2025 Rounds 1-2,2025-04-16,KT Rolster,10,30.9,0.81,0.89,-0.66,-0.065,38.2,-8.2,-779.0,0.4,0.5,0.3,3.7,0.6,0.62,0.5,0.45,,0.3,0.43,0.489,0.47,3.55,1.36,1.54,0.3
LCK 2025 Rounds 1-2,2025-04-16,Nongshim RedForce,12,33.3,0.95,0.82,-0.33,-0.004,42.1,16.2,-226.0,0.5,0.58,0.5,3.3,0.58,0.56,0.17,0.49,1.0,0.67,0.75,0.491,0.486,3.75,1.56,1.48,0.5833333333333334
LCK 2025 Rounds 1-2,2025-04-16,OKSavingsBank BRION,10,31.2,0.81,0.75,-0.31,-0.009000000000000001,41.5,-11.5,-508.0,0.7,0.4,0.4,2.2,0.5,0.42,0.5,0.45,,0.4,0.4,0.505,0.493,3.43,1.37,1.7,0.3
LCK 2025 Rounds 1-2,2025-04-16,T1,12,33.8,1.09,0.9,0.1,-0.013999999999999999,52.7,5.6,230.0,0.5,0.42,0.42,3.6,0.17,0.44,0.5,0.45,0.0,0.5,0.44,0.504,0.498,3.63,1.35,1.5,0.5833333333333334
LCK 2025 Rounds 1-2,2025-04-17,BNK FEARX,14,30.3,0.86,0.91,-0.46,-0.027999999999999997,47.0,3.0,-630.0,0.43,0.36,0.5,3.5,0.36,0.52,0.64,0.55,,0.43,0.55,0.49200000000000005,0.501,3.37,1.34,1.49,0.5
LCK 2025 Rounds 1-2,2025-04-17,DN Freecs,10,33.6,0.67,0.77,-0.57,-0.046,45.3,-25.3,-286.0,0.2,0.3,0.4,3.1,0.6,0.55,0.3,0.26,0.0,0.3,0.29,0.49200000000000005,0.46399999999999997,3.42,1.32,1.56,0.2
LCK 2025 Rounds 1-2,2025-04-17,Dplus KIA,10,31.3,1.42,0.81,1.0,0.037000000000000005,69.3,0.7,1204.0,0.5,0.5,0.6,4.1,0.7,0.38,0.5,0.6,,0.5,0.56,0.505,0.523,3.37,1.42,1.63,0.7
LCK 2025 Rounds 1-2,2025-04-17,DRX,11,31.8,0.78,0.86,-0.63,-0.071,44.0,-16.8,-575.0,0.73,0.45,0.36,3.6,0.45,0.3,0.64,0.53,,0.09,0.1,0.5,0.48200000000000004,3.37,1.04,1.44,0.2727272727272727
LCK 2025 Rounds 1-2,2025-04-17,Gen.G,13,32.2,1.56,0.88,1.03,0.11,56.9,20.1,784.0,0.62,0.62,0.77,3.0,0.54,0.55,0.54,0.57,1.0,0.54,0.67,0.515,0.532,3.47,1.36,1.66,0.7692307692307693
LCK 2025 Rounds 1-2,2025-04-17,Hanwha Life Esports,12,31.3,1.2,0.94,0.68,0.067,61.4,5.3,716.0,0.42,0.83,0.67,4.0,0.58,0.63,0.67,0.61,,0.58,0.67,0.505,0.537,3.43,1.16,1.74,0.6666666666666666
LCK 2025 Rounds 1-2,2025-04-17,KT Rolster,13,32.0,0.8,0.84,-0.58,-0.057,38.7,-7.9,-721.0,0.38,0.54,0.31,3.5,0.54,0.6,0.38,0.46,0.0,0.23,0.4,0.491,0.47200000000000003,3.6,1.38,1.59,0.3076923076923077
LCK 2025 Rounds 1-2,2025-04-17,Nongshim RedForce,12,33.3,0.95,0.82,-0.33,-0.004,42.1,16.2,-226.0,0.5,0.58,0.5,3.3,0.58,0.56,0.17,0.49,1.0,0.67,0.75,0.491,0.486,3.75,1.56,1.48,0.5833333333333334
LCK 2025 Rounds 1-2,2025-04-17,OKSavingsBank BRION,13,32.3,0.91,0.73,-0.15,0.0,45.8,-7.3,-268.0,0.69,0.38,0.46,2.3,0.54,0.42,0.62,0.46,1.0,0.38,0.46,0.505,0.5,3.48,1.37,1.71,0.38461538461538464
LCK 2025 Rounds 1-2,2025-04-17,T1,12,33.8,1.09,0.9,0.1,-0.013999999999999999,52.7,5.6,230.0,0.5,0.42,0.42,3.6,0.17,0.44,0.5,0.45,0.0,0.5,0.44,0.504,0.498,3.63,1.35,1.5,0.5833333333333334
LCK 2025 Rounds 1-2,2025-04-18,BNK FEARX,17,30.8,0.91,0.88,-0.14,-0.012,50.4,2.5,-174.0,0.41,0.41,0.53,4.2,0.47,0.57,0.59,0.55,,0.47,0.57,0.493,0.502,3.39,1.38,1.53,0.5294117647058824
LCK 2025 Rounds 1-2,2025-04-18,DN Freecs,12,32.9,0.61,0.76,-0.73,-0.065,45.3,-28.6,-368.0,0.33,0.25,0.33,3.0,0.58,0.51,0.33,0.27,0.0,0.25,0.25,0.491,0.461,3.43,1.29,1.54,0.16666666666666666
LCK 2025 Rounds 1-2,2025-04-18,Dplus KIA,12,31.0,1.58,0.79,1.1,0.057,66.9,8.1,1132.0,0.42,0.58,0.67,3.9,0.67,0.43,0.5,0.6,,0.58,0.64,0.507,0.529,3.42,1.45,1.67,0.75
LCK 2025 Rounds 1-2,2025-04-18,DRX,11,31.8,0.78,0.86,-0.63,-0.071,44.0,-16.8,-575.0,0.73,0.45,0.36,3.6,0.45,0.3,0.64,0.53,,0.09,0.1,0.5,0.48200000000000004,3.37,1.04,1.44,0.2727272727272727
LCK 2025 Rounds 1-2,2025-04-18,Gen.G,13,32.2,1.56,0.88,1.03,0.11,56.9,20.1,784.0,0.62,0.62,0.77,3.0,0.54,0.55,0.54,0.57,1.0,0.54,0.67,0.515,0.532,3.47,1.36,1.66,0.7692307692307693
LCK 2025 Rounds 1-2,2025-04-18,Hanwha Life Esports,12,31.3,1.2,0.94,0.68,0.067,61.4,5.3,716.0,0.42,0.83,0.67,4.0,0.58,0.63,0.67,0.61,,0.58,0.67,0.505,0.537,3.43,1.16,1.74,0.6666666666666666
LCK 2025 Rounds 1-2,2025-04-18,KT Rolster,13,32.0,0.8,0.84,-0.58,-0.057,38.7,-7.9,-721.0,0.38,0.54,0.31,3.5,0.54,0.6,0.38,0.46,0.0,0.23,0.4,0.491,0.47200000000000003,3.6,1.38,1.59,0.3076923076923077
LCK 2025 Rounds 1-2,2025-04-18,Nongshim RedForce,12,33.3,0.95,0.82,-0.33,-0.004,42.1,16.2,-226.0,0.5,0.58,0.5,3.3,0.58,0.56,0.17,0.49,1.0,0.67,0.75,0.491,0.486,3.75,1.56,1.48,0.5833333333333334
LCK 2025 Rounds 1-2,2025-04-18,OKSavingsBank BRION,13,32.3,0.91,0.73,-0.15,0.0,45.8,-7.3,-268.0,0.69,0.38,0.46,2.3,0.54,0.42,0.62,0.46,1.0,0.38,0.46,0.505,0.5,3.48,1.37,1.71,0.38461538461538464
LCK 2025 Rounds 1-2,2025-04-18,T1,15,33.7,1.04,0.88,-0.16,-0.024,48.9,4.4,-206.0,0.53,0.4,0.4,3.3,0.13,0.4,0.53,0.45,0.0,0.47,0.42,0.503,0.49700000000000005,3.63,1.34,1.49,0.5333333333333333
LCK 2025 Rounds 1-2,2025-04-19,BNK FEARX,17,30.8,0.91,0.88,-0.14,-0.012,50.4,2.5,-174.0,0.41,0.41,0.53,4.2,0.47,0.57,0.59,0.55,,0.47,0.57,0.493,0.502,3.39,1.38,1.53,0.5294117647058824
LCK 2025 Rounds 1-2,2025-04-19,DN Freecs,12,32.9,0.61,0.76,-0.73,-0.065,45.3,-28.6,-368.0,0.33,0.25,0.33,3.0,0.58,0.51,0.33,0.27,0.0,0.25,0.25,0.491,0.461,3.43,1.29,1.54,0.16666666666666666
LCK 2025 Rounds 1-2,2025-04-19,Dplus KIA,12,31.0,1.58,0.79,1.1,0.057,66.9,8.1,1132.0,0.42,0.58,0.67,3.9,0.67,0.43,0.5,0.6,,0.58,0.64,0.507,0.529,3.42,1.45,1.67,0.75
LCK 2025 Rounds 1-2,2025-04-19,DRX,11,31.8,0.78,0.86,-0.63,-0.071,44.0,-16.8,-575.0,0.73,0.45,0.36,3.6,0.45,0.3,0.64,0.53,,0.09,0.1,0.5,0.48200000000000004,3.37,1.04,1.44,0.2727272727272727
LCK 2025 Rounds 1-2,2025-04-19,Gen.G,15,32.1,1.71,0.88,1.18,0.11199999999999999,56.6,23.4,885.0,0.6,0.67,0.8,3.2,0.6,0.61,0.47,0.56,1.0,0.6,0.71,0.515,0.53,3.44,1.35,1.7,0.8
LCK 2025 Rounds 1-2,2025-04-19,Hanwha Life Esports,14,30.6,1.35,0.97,0.9,0.07200000000000001,64.9,6.5,969.0,0.5,0.79,0.64,3.9,0.57,0.6,0.71,0.66,,0.57,0.69,0.505,0.5379999999999999,3.42,1.17,1.71,0.7142857142857143
LCK 2025 Rounds 1-2,2025-04-19,KT Rolster,13,32.0,0.8,0.84,-0.58,-0.057,38.7,-7.9,-721.0,0.38,0.54,0.31,3.5,0.54,0.6,0.38,0.46,0.0,0.23,0.4,0.491,0.47200000000000003,3.6,1.38,1.59,0.3076923076923077
LCK 2025 Rounds 1-2,2025-04-19,Nongshim RedForce,14,32.3,0.83,0.86,-0.58,-0.018000000000000002,38.0,12.0,-549.0,0.43,0.57,0.5,3.1,0.57,0.56,0.14,0.43,1.0,0.57,0.71,0.49200000000000005,0.48200000000000004,3.65,1.51,1.46,0.5
LCK 2025 Rounds 1-2,2025-04-19,OKSavingsBank BRION,15,32.2,0.79,0.75,-0.41,-0.017,45.7,-12.3,-438.0,0.67,0.33,0.4,2.1,0.47,0.37,0.67,0.47,1.0,0.33,0.4,0.502,0.49700000000000005,3.45,1.34,1.64,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-19,T1,15,33.7,1.04,0.88,-0.16,-0.024,48.9,4.4,-206.0,0.53,0.4,0.4,3.3,0.13,0.4,0.53,0.45,0.0,0.47,0.42,0.503,0.49700000000000005,3.63,1.34,1.49,0.5333333333333333
LCK 2025 Rounds 1-2,2025-04-20,BNK FEARX,17,30.8,0.91,0.88,-0.14,-0.012,50.4,2.5,-174.0,0.41,0.41,0.53,4.2,0.47,0.57,0.59,0.55,,0.47,0.57,0.493,0.502,3.39,1.38,1.53,0.5294117647058824
LCK 2025 Rounds 1-2,2025-04-20,DN Freecs,14,33.7,0.59,0.8,-0.81,-0.064,46.5,-32.2,-358.0,0.36,0.29,0.29,3.1,0.57,0.49,0.36,0.26,0.5,0.21,0.26,0.49200000000000005,0.46,3.47,1.32,1.54,0.14285714285714285
LCK 2025 Rounds 1-2,2025-04-20,Dplus KIA,15,31.7,1.7,0.79,1.14,0.076,62.9,10.4,907.0,0.4,0.67,0.67,3.7,0.6,0.43,0.47,0.59,,0.6,0.64,0.508,0.536,3.47,1.47,1.74,0.7333333333333333
LCK 2025 Rounds 1-2,2025-04-20,DRX,14,32.4,0.69,0.85,-0.78,-0.08800000000000001,45.9,-17.4,-453.0,0.71,0.36,0.36,3.3,0.5,0.36,0.64,0.52,,0.14,0.15,0.49700000000000005,0.473,3.45,1.08,1.42,0.2857142857142857
LCK 2025 Rounds 1-2,2025-04-20,Gen.G,15,32.1,1.71,0.88,1.18,0.11199999999999999,56.6,23.4,885.0,0.6,0.67,0.8,3.2,0.6,0.61,0.47,0.56,1.0,0.6,0.71,0.515,0.53,3.44,1.35,1.7,0.8
LCK 2025 Rounds 1-2,2025-04-20,Hanwha Life Esports,14,30.6,1.35,0.97,0.9,0.07200000000000001,64.9,6.5,969.0,0.5,0.79,0.64,3.9,0.57,0.6,0.71,0.66,,0.57,0.69,0.505,0.5379999999999999,3.42,1.17,1.71,0.7142857142857143
LCK 2025 Rounds 1-2,2025-04-20,KT Rolster,15,32.9,0.94,0.86,-0.3,-0.042,39.7,0.3,-585.0,0.4,0.53,0.4,3.7,0.53,0.61,0.4,0.52,0.0,0.33,0.46,0.49200000000000005,0.48200000000000004,3.61,1.4,1.66,0.4
LCK 2025 Rounds 1-2,2025-04-20,Nongshim RedForce,14,32.3,0.83,0.86,-0.58,-0.018000000000000002,38.0,12.0,-549.0,0.43,0.57,0.5,3.1,0.57,0.56,0.14,0.43,1.0,0.57,0.71,0.49200000000000005,0.48200000000000004,3.65,1.51,1.46,0.5
LCK 2025 Rounds 1-2,2025-04-20,OKSavingsBank BRION,15,32.2,0.79,0.75,-0.41,-0.017,45.7,-12.3,-438.0,0.67,0.33,0.4,2.1,0.47,0.37,0.67,0.47,1.0,0.33,0.4,0.502,0.49700000000000005,3.45,1.34,1.64,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-20,T1,15,33.7,1.04,0.88,-0.16,-0.024,48.9,4.4,-206.0,0.53,0.4,0.4,3.3,0.13,0.4,0.53,0.45,0.0,0.47,0.42,0.503,0.49700000000000005,3.63,1.34,1.49,0.5333333333333333
LCK 2025 Rounds 1-2,2025-04-23,BNK FEARX,19,30.9,0.85,0.93,-0.41,-0.027000000000000003,47.4,0.0,-484.0,0.37,0.37,0.47,3.9,0.42,0.54,0.63,0.54,,0.42,0.5,0.494,0.5,3.39,1.35,1.51,0.47368421052631576
LCK 2025 Rounds 1-2,2025-04-23,DN Freecs,14,33.7,0.59,0.8,-0.81,-0.064,46.5,-32.2,-358.0,0.36,0.29,0.29,3.1,0.57,0.49,0.36,0.26,0.5,0.21,0.26,0.49200000000000005,0.46,3.47,1.32,1.54,0.14285714285714285
LCK 2025 Rounds 1-2,2025-04-23,Dplus KIA,15,31.7,1.7,0.79,1.14,0.076,62.9,10.4,907.0,0.4,0.67,0.67,3.7,0.6,0.43,0.47,0.59,,0.6,0.64,0.508,0.536,3.47,1.47,1.74,0.7333333333333333
LCK 2025 Rounds 1-2,2025-04-23,DRX,16,32.7,0.67,0.84,-0.71,-0.083,46.2,-21.2,-442.0,0.63,0.38,0.38,3.1,0.56,0.39,0.63,0.49,,0.13,0.13,0.49700000000000005,0.47700000000000004,3.5,1.11,1.47,0.25
LCK 2025 Rounds 1-2,2025-04-23,Gen.G,15,32.1,1.71,0.88,1.18,0.11199999999999999,56.6,23.4,885.0,0.6,0.67,0.8,3.2,0.6,0.61,0.47,0.56,1.0,0.6,0.71,0.515,0.53,3.44,1.35,1.7,0.8
LCK 2025 Rounds 1-2,2025-04-23,Hanwha Life Esports,14,30.6,1.35,0.97,0.9,0.07200000000000001,64.9,6.5,969.0,0.5,0.79,0.64,3.9,0.57,0.6,0.71,0.66,,0.57,0.69,0.505,0.5379999999999999,3.42,1.17,1.71,0.7142857142857143
LCK 2025 Rounds 1-2,2025-04-23,KT Rolster,17,33.1,1.01,0.85,-0.23,-0.031,41.2,5.8,-472.0,0.47,0.53,0.41,3.6,0.47,0.59,0.41,0.54,0.0,0.41,0.56,0.494,0.483,3.65,1.41,1.67,0.47058823529411764
LCK 2025 Rounds 1-2,2025-04-23,Nongshim RedForce,16,32.2,0.93,0.92,-0.18,0.004,43.0,13.2,-91.0,0.5,0.63,0.56,3.5,0.63,0.57,0.13,0.44,1.0,0.63,0.74,0.494,0.48700000000000004,3.66,1.5,1.47,0.5625
LCK 2025 Rounds 1-2,2025-04-23,OKSavingsBank BRION,15,32.2,0.79,0.75,-0.41,-0.017,45.7,-12.3,-438.0,0.67,0.33,0.4,2.1,0.47,0.37,0.67,0.47,1.0,0.33,0.4,0.502,0.49700000000000005,3.45,1.34,1.64,0.3333333333333333
LCK 2025 Rounds 1-2,2025-04-23,T1,15,33.7,1.04,0.88,-0.16,-0.024,48.9,4.4,-206.0,0.53,0.4,0.4,3.3,0.13,0.4,0.53,0.45,0.0,0.47,0.42,0.503,0.49700000000000005,3.63,1.34,1.49,0.5333333333333333
LCK 2025 Rounds 1-2,2025-04-24,BNK FEARX,19,30.9,0.85,0.93,-0.41,-0.027000000000000003,47.4,0.0,-484.0,0.37,0.37,0.47,3.9,0.42,0.54,0.63,0.54,,0.42,0.5,0.494,0.5,3.39,1.35,1.51,0.47368421052631576
LCK 2025 Rounds 1-2,2025-04-24,DN Freecs,16,33.3,0.52,0.8,-0.98,-0.079,43.2,-30.7,-600.0,0.38,0.25,0.25,2.9,0.56,0.48,0.31,0.25,0.5,0.19,0.25,0.491,0.455,3.44,1.32,1.51,0.125
LCK 2025 Rounds 1-2,2025-04-24,Dplus KIA,15,31.7,1.7,0.79,1.14,0.076,62.9,10.4,907.0,0.4,0.67,0.67,3.7,0.6,0.43,0.47,0.59,,0.6,0.64,0.508,0.536,3.47,1.47,1.74,0.7333333333333333
LCK 2025 Rounds 1-2,2025-04-24,DRX,16,32.7,0.67,0.84,-0.71,-0.083,46.2,-21.2,-442.0,0.63,0.38,0.38,3.1,0.56,0.39,0.63,0.49,,0.13,0.13,0.49700000000000005,0.47700000000000004,3.5,1.11,1.47,0.25
LCK 2025 Rounds 1-2,2025-04-24,Gen.G,17,31.9,1.89,0.87,1.3,0.12,59.3,23.1,1051.0,0.59,0.71,0.82,3.2,0.59,0.61,0.53,0.59,1.0,0.59,0.72,0.515,0.536,3.48,1.35,1.68,0.8235294117647058
LCK 2025 Rounds 1-2,2025-04-24,Hanwha Life Esports,16,31.0,1.38,0.96,1.05,0.079,64.0,11.0,1045.0,0.44,0.81,0.69,3.9,0.5,0.6,0.63,0.65,,0.63,0.75,0.505,0.544,3.41,1.17,1.7,0.75
LCK 2025 Rounds 1-2,2025-04-24,KT Rolster,17,33.1,1.01,0.85,-0.23,-0.031,41.2,5.8,-472.0,0.47,0.53,0.41,3.6,0.47,0.59,0.41,0.54,0.0,0.41,0.56,0.494,0.483,3.65,1.41,1.67,0.47058823529411764
LCK 2025 Rounds 1-2,2025-04-24,Nongshim RedForce,16,32.2,0.93,0.92,-0.18,0.004,43.0,13.2,-91.0,0.5,0.63,0.56,3.5,0.63,0.57,0.13,0.44,1.0,0.63,0.74,0.494,0.48700000000000004,3.66,1.5,1.47,0.5625
LCK 2025 Rounds 1-2,2025-04-24,OKSavingsBank BRION,17,32.4,0.76,0.77,-0.6,-0.03,45.3,-15.9,-573.0,0.71,0.29,0.35,2.1,0.53,0.36,0.71,0.46,1.0,0.29,0.33,0.502,0.488,3.44,1.32,1.59,0.29411764705882354
LCK 2025 Rounds 1-2,2025-04-24,T1,15,33.7,1.04,0.88,-0.16,-0.024,48.9,4.4,-206.0,0.53,0.4,0.4,3.3,0.13,0.4,0.53,0.45,0.0,0.47,0.42,0.503,0.49700000000000005,3.63,1.34,1.49,0.5333333333333333
LCK 2025 Rounds 1-2,2025-04-25,BNK FEARX,19,30.9,0.85,0.93,-0.41,-0.027000000000000003,47.4,0.0,-484.0,0.37,0.37,0.47,3.9,0.42,0.54,0.63,0.54,,0.42,0.5,0.494,0.5,3.39,1.35,1.51,0.47368421052631576
